year,month,rvar,rvarrf,rvar_nan,rvarrf_nan,avol,rvarfilter,rvarfilter1big,rvarfilter1small,fssvar,fssvarrf,rvol,rvolrf,rvol_nan,rvolrf_nan,fssvol,fssvolrf,rvolfilter,rvolfilter1big,rvolfilter1small,lrvol,lrvolrf,lrvol_nan,lrvolrf_nan,lfssvol,lfssvolrf,lrvolfilter,lrvolfilter1big,lrvolfilter1small,lavol,zlrvol,index,d12,e12,bm,tbl,aaa,baa,lty,ntis,rfree,svar,csp,crsp_spvw,crsp_spvwx,ip,ted,ted2,cp,ppi,npy,nber,hfrvol,lhfrvol,ads,t,infl,ltr,corpr,dfr,ret,lnrfree,exret,ret2,exret2,dp,dy,ep,de,tms,dfy,odfy,lsvar,exret3,ppivar,ppivol,ipvar,ipvol,zads,zip,fitret,fitret1big,fitret1small
1928,3,.0014421,.0014158,.0009897,.000967,.1317379,.0013893,.0013922,.0014061,.001566,.001486,.1315473,.1303435,.108978,.1077238,.1370842,.1335367,.1291191,.1292532,.1298992,-2.028389,-2.037582,-2.216609,-2.228184,-1.98716,-2.013379,-2.04702,-2.045982,-2.040997,-2.026941,.0473036,19.13,.79,1.177,.363255,.0327,.0446,.0532,.0317,.040513,.002725,.000935,,.106001,.101889,.008198,,.0152,.92,0,-2.060749,0,,,,1928m3,0,.0553567,.0503248,-.005032,.1063015,.0027213,.1035802,.1121571,.1094321,-3.18698,-3.084114,-2.788289,-.3986912,-.001,.0215,.0086,-6.974589,.103276,.0000141,.0037612,.0000144,.0037982,,.233302,.00496375,.0100145,.00532555
1928,4,.0015055,.0014947,.0012775,.0012641,.1390801,.0014847,.0014858,.001491,.0009526,.000917,.1344076,.1339274,.1238125,.1231639,.1069168,.1048976,.1334783,.1335254,.1337596,-2.006878,-2.010458,-2.088987,-2.094239,-2.235704,-2.254771,-2.013816,-2.013463,-2.011711,-1.972705,.0918222,19.75,.7967,1.2,.368095,.0362,.0446,.0533,.0319,.037062,.003017,.001269,,.034915,.032922,-.004066,,.0129,.69,0,-2.070511,0,,,,1928m4,.0236673,-.0047895,.01693,.0217194,.0352517,.0030121,.0322396,.0358804,.0328638,-3.210431,-3.178535,-2.800832,-.4095987,-.0043,.0214,.0087,-6.669219,.0318983,4.66e-06,.0021586,.0000479,.0069221,,-.3240445,.00442069,.00731231,.00493354
1928,5,.0018857,.0018819,.0016826,.0016771,.1512751,.0018792,.0018795,.0018808,.0021967,.002189,.1504267,.1502772,.142096,.1418633,.1623574,.1620732,.1501694,.1501789,.1502327,-1.894279,-1.895274,-1.951252,-1.952891,-1.817955,-1.819707,-1.895991,-1.895928,-1.89557,-1.888656,.324854,20,.8033,1.222,.354397,.039,.0449,.0542,.0327,.039192,.00325,.001689,,.01262,.007709,.012246,,.0126,.65,0,-2.079956,0,,,,1928m5,.0722589,-.0885856,-.0896871,-.0011016,.0159203,.0032447,.0126755,.0160477,.0127977,-3.214759,-3.20218,-2.795244,-.4195159,-.0063,.0215,.0093,-6.383623,.00937,1.41e-06,.0011877,.0001353,.0116322,,.4172662,.00432703,.00903727,.00423383
1928,6,.0036494,.0036589,.0040835,.0040962,.2088648,.0036699,.0036686,.0036627,.0047599,.0047905,.209267,.20954,.2213637,.221708,.2389964,.2397623,.2098546,.2098182,.2096497,-1.564144,-1.562841,-1.507948,-1.506394,-1.431307,-1.428107,-1.56134,-1.561514,-1.562317,-1.566068,1.008091,19.19,.81,1.245,.3703,.0392,.0457,.0555,.0326,.03985,.003267,.00409,,-.034334,-.038718,.008065,,.0142,.8,0,-2.080065,0,,,,1928m6,-.0894901,.0503248,-.0284229,-.0787476,-.0378316,.0032613,-.041093,-.037125,-.0403916,-3.16511,-3.206453,-2.735254,-.4298566,-.0066,.0229,.0098,-5.49928,-.0376007,2.75e-06,.0016572,2.07e-06,.0014373,,.2272577,.00434893,.00929041,.00374251
1928,7,.0016828,.0016801,.0015551,.0015527,.1300022,.0016784,.0016785,.0016794,.0017609,.001749,.142105,.141991,.1366049,.1364994,.145366,.1448742,.1419171,.141923,.1419591,-1.951189,-1.951992,-1.990662,-1.991435,-1.9285,-1.93189,-1.952512,-1.95247,-1.952216,-2.040204,.207075,19.43,.8167,1.268,.360648,.0412,.0461,.0558,.0344,.048301,.003433,.001557,,.010529,.008681,.012001,,.0161,.97,0,-2.104145,0,,,,1928m7,0,-.2314633,-.0119342,.219529,.0159256,.0034275,.0124981,.0160531,.0126197,-3.169302,-3.156873,-2.729378,-.4399243,-.0068,.0214,.0097,-6.465181,.0070957,4.32e-08,.0002078,.0000961,.009804,,.406132,.00471297,.00866844,.00369374
1928,8,.0012774,.0012598,.0010338,.0010163,.1143339,.0012425,.0012444,.0012535,.001579,.0015294,.1238093,.122956,.1113793,.1104358,.1376505,.1354728,.1221064,.1221984,.1226454,-2.089013,-2.095929,-2.194814,-2.203321,-1.983038,-1.998985,-2.102863,-2.102109,-2.098458,-2.168632,-.0781608,20.87,.8233,1.29,.32403,.0436,.0464,.0561,.0341,.047214,.003633,.000992,,.070244,.065498,.019765,,.0171,1.06,0,-2.10257,0,,,,1928m8,.0236673,.0951104,.1042749,.0091645,.0747765,.0036267,.0711498,.0776433,.0740099,-3.232747,-3.161253,-2.783671,-.4490768,-.0095,.022,.0097,-6.916092,.0666107,2.19e-08,.0001481,.0001141,.0106829,,.7589727,.00473648,.00567761,.00320355
1928,9,.0006589,.0006529,.0006452,.0006365,.089448,.0006478,.0006483,.000651,.0004004,.0003857,.0889195,.0885171,.0879902,.0873955,.0693175,.068031,.0881707,.0882054,.0883838,-2.420024,-2.424559,-2.43053,-2.437312,-2.669059,-2.687792,-2.42848,-2.428087,-2.426067,-2.414098,-.7632128,21.37,.83,1.312,.328166,.0457,.0461,.0559,.0346,.018275,.003808,.000633,,.021749,.019293,.007753,,.0168,1.02,0,-2.14027,0,,,,1928m9,.0972904,-.0481056,.0366,.0847055,.0269067,.0038011,.0231056,.027272,.0234637,-3.248318,-3.224642,-2.790435,-.4578823,-.0111,.0213,.0098,-7.365256,.0179407,1.19e-06,.0010929,8.65e-07,.0009299,,.2130786,.00438216,.00556424,.00281336
1928,10,.0006867,.0006831,.0006863,.0006817,.0962175,.0006804,.0006807,.000682,.0008938,.0008818,.0907742,.0905385,.0907527,.0904477,.1035654,.1028671,.0903601,.0903765,.0904664,-2.399381,-2.40198,-2.399617,-2.402983,-2.267552,-2.274318,-2.403952,-2.403771,-2.402777,-2.341145,-.7204892,21.68,.8367,1.335,.308931,.047,.0461,.0558,.0336,.024705,.003917,.000684,,.014552,.012776,.019219,,.0146,.81,0,-2.156815,0,,,,1928m10,-.0229874,.2069756,.1042749,-.1027007,.017613,.003909,.013704,.017769,.0138524,-3.25468,-3.240278,-2.787459,-.467221,-.0134,.0222,.0097,-7.288043,.0106353,1.71e-06,.0013074,.0001622,.0127373,,.7341593,.00432772,.00476575,.00184562
1928,11,.0016293,.0015936,.0016227,.0015876,.1415387,.0015574,.0015614,.0015804,.0019933,.0018919,.1398274,.1382861,.139542,.1380251,.1546604,.1506763,.1367072,.1368806,.1377144,-1.967346,-1.978431,-1.96939,-1.98032,-1.866524,-1.892621,-1.989914,-1.988646,-1.982573,-1.955182,.1736364,24.28,.8433,1.357,.265526,.0426,.0458,.0555,.0338,.030621,.00355,.001547,,.122503,.116195,.01887,,.0177,1.12,0,-2.185923,0,,,,1928m11,-.023032,.0036059,-.0423548,-.0459608,.116153,.0035437,.1126093,.1231677,.1196177,-3.360085,-3.246823,-2.884377,-.4757089,-.0088,.0217,.0097,-6.471607,.118953,3.10e-06,.0017593,.0001105,.010512,,.7182987,.00433394,.00689113,.00117224
1928,12,.0040938,.0040918,.0040293,.0040274,.214784,.0040908,.0040909,.0040913,.0072632,.0072587,.2216422,.221589,.21989,.2198384,.2952253,.2951339,.2215626,.221564,.2215761,-1.506691,-1.506931,-1.514628,-1.514863,-1.220016,-1.220326,-1.50705,-1.507044,-1.506989,-1.538122,1.126994,24.35,.85,1.38,.259667,.0426,.0461,.056,.034,.035601,.00355,.004008,,.006255,.002935,.018521,,.0183,1.18,0,-2.323855,0,,,,1928m12,-.0457068,.0048106,.1055899,.1007793,.0057836,.0035437,.0022399,.0058004,.0022504,-3.355051,-3.352172,-2.870448,-.4846024,-.0086,.022,.0099,-5.519577,.002705,6.00e-08,.0002449,.0001381,.0117537,,.7024382,.00371199,.00329957,.00133322
1929,1,.0017556,.0017455,.0013885,.0013789,.1409306,.0017257,.0017453,.0017455,.0017296,.0017065,.1451474,.1447286,.12908,.1286364,.1440672,.1431012,.1439029,.1447173,.1447286,-1.930005,-1.932895,-2.047323,-2.050765,-1.937476,-1.944203,-1.938616,-1.932973,-1.932895,-1.959488,.2509159,25.74,.86,1.399,.245347,.0466,.0462,.0563,.0349,.05615,.003883,.001386,,.05424,.052608,.014547,,.0149,.84,-.00633,-2.3628,0,,,,1929m1,-.0231648,-.1028112,.052838,.1556492,.0582947,.0038758,.0544189,.0600274,.056144,-3.398869,-3.343355,-2.912288,-.4865806,-.0117,.0214,.0101,-6.58161,.0503567,.000128,.0113149,9.80e-06,.0031305,,.5218369,.00378779,0,0
1929,2,.0026167,.0026175,.0025442,.0025442,.1716679,.0026216,.0026175,.0026175,.0039069,.0039136,.1772028,.1772296,.1747304,.1747311,.2165255,.216711,.177366,.1772296,.1772296,-1.730461,-1.730309,-1.744511,-1.744507,-1.530047,-1.529191,-1.72954,-1.730309,-1.730309,-1.762193,.6638876,25.59,.87,1.418,.245424,.0439,.0466,.0566,.0363,.060602,.003658,.002565,,-.003382,-.006665,-.003585,,.0183,1.17,-.00637,-2.383676,0,,,,1929m2,-.0232094,-.1729537,.0366,.2095537,-.0030154,.0036517,-.0066671,-.0030109,-.0066692,-3.381464,-3.387308,-2.892954,-.4885095,-.0076,.0203,.01,-5.96593,-.0070403,.0000124,.0035275,.0001421,.0119197,,-.3021851,.00352155,.00206526,0
1929,3,.0036278,.0036274,.0038752,.0038766,.2035921,.0036283,.0036274,.0036274,.0065856,.0065906,.2086471,.2086348,.2156446,.2156837,.2811181,.2812253,.2086619,.2086348,.2086348,-1.567111,-1.56717,-1.534123,-1.533942,-1.268981,-1.268599,-1.56704,-1.56717,-1.56717,-1.591637,1.001951,25.53,.88,1.438,.2723,.046,.047,.0579,.0377,.068716,.003833,.003816,,.001587,-.001828,.003598,,.0175,1.09,.00641,-2.397651,0,,,,1929m3,-.0460573,-.1597504,-.0995465,.0602038,.0005209,.003826,-.0033051,.0005211,-.0033123,-3.367688,-3.370035,-2.876601,-.4910866,-.0083,.0202,.0109,-5.568543,-.0022463,.000037,.0060808,1.18e-06,.0010843,,.0242516,.00364077,0,0
1929,4,.002282,.0022783,.0019013,.0018976,.1619383,.0022718,.0022783,.0022783,.0009405,.0009283,.1654795,.1653455,.1510471,.1509025,.1062355,.1055436,.165111,.1653455,.1653455,-1.798908,-1.799718,-1.890164,-1.891122,-2.242097,-2.248631,-1.801137,-1.799718,-1.799718,-1.82054,.5222315,25.94,.89,1.457,.263397,.048,.0469,.058,.0358,.088602,.004,.001906,,.020341,.019002,.017923,,.0175,1.08,-.00637,-2.515369,0,,,,1929m4,-.0462343,.3847838,.0230398,-.361744,.018787,.003992,.014795,.0189646,.0149646,-3.37232,-3.356388,-2.879407,-.4929134,-.0122,.0222,.0111,-6.262712,.016341,.0000814,.0090239,.0002815,.0167765,,.6752616,.00374033,0,0
1929,5,.0047551,.0047632,.0036644,.0036762,.2215257,.0047828,.0047632,.0047632,.0013549,.0013814,.2388761,.239078,.2096956,.2100354,.1275114,.128749,.2395695,.239078,.239078,-1.43181,-1.430965,-1.562098,-1.560479,-2.059549,-2.049891,-1.428912,-1.430965,-1.430965,-1.507217,1.281965,24.83,.9,1.476,.282775,.0509,.047,.058,.0373,.105975,.004242,.003635,,-.035369,-.040229,.017608,,.0158,.91,0,-2.635369,0,,,,1929m5,.0731394,-.1779811,.0553567,.2333378,-.0407176,.0042327,-.0449503,-.0398998,-.0441415,-3.317413,-3.361147,-2.822717,-.4946962,-.0136,.0207,.011,-5.61703,-.0396107,2.77e-06,.0016637,.0000535,.007316,,.6609462,.0037202,0,0
1929,6,.0013461,.0013251,.0011701,.0011511,.1295582,.0012801,.0013251,.0013251,.002367,.0023062,.1270975,.1260986,.1184955,.1175302,.1685338,.1663572,.1239408,.1260986,.1260986,-2.062801,-2.070691,-2.13288,-2.14106,-1.780619,-1.793618,-2.087951,-2.070691,-2.070691,-2.043625,-.0239138,27.62,.91,1.495,.253581,.048,.0477,.0594,.0367,.111475,.004,.001142,,.110432,.107646,.006921,,.0187,1.2,0,-2.611557,0,,,,1929m6,.0479911,.1402862,-.0538246,-.1941108,.1092294,.003992,.1052374,.1154182,.1114182,-3.412851,-3.306363,-2.916414,-.4964369,-.0113,.0227,.0117,-6.774693,.106432,3.75e-07,.0006122,.0000158,.0039748,,.1752677,.00407495,0,0
1929,7,.0012829,.0012736,.0009971,.0009885,.1302762,.0012548,.0012736,.0012736,.0013096,.0012855,.1240764,.1236263,.1093846,.1089141,.1253597,.1242012,.122707,.1236263,.1236263,-2.086858,-2.090492,-2.212885,-2.217196,-2.076568,-2.085853,-2.097956,-2.090492,-2.090492,-2.038098,-.0737012,28.88,.92,1.514,.241875,.0455,.0477,.0595,.0369,.107051,.003792,.000987,,.04973,.047897,.013734,,.0212,1.45,0,-2.615748,0,,,,1929m7,.1230581,0,.0242658,.0242658,.0472603,.0037845,.0434758,.0483948,.0446032,-3.446531,-3.401922,-2.948394,-.4981368,-.0086,.0226,.0118,-6.920811,.0459383,7.41e-07,.0008608,.0000901,.0094922,,.4848895,.00348234,0,0
1929,8,.0033872,.0033694,.0029573,.0029416,.1883909,.0033317,.0033694,.0033694,.0027656,.0027161,.2016106,.2010804,.1883823,.1878798,.1821731,.1805347,.1999511,.2010804,.2010804,-1.601417,-1.60405,-1.669282,-1.671953,-1.702798,-1.711832,-1.609682,-1.60405,-1.60405,-1.669236,.9309515,31.71,.93,1.533,.221124,.047,.0479,.0604,.0375,.112723,.003917,.002931,,.095652,.091518,-.010158,,.0206,1.38,-.00641,-2.576019,1,,,,1929m8,.0473287,-.0400456,.0242658,.0643114,.0959238,.003909,.0920148,.1006752,.0967585,-3.529203,-3.43572,-3.029405,-.4997973,-.0095,.0229,.0125,-5.832304,.0917353,.0000222,.0047145,.0003524,.0187715,,-.6008999,.00327859,0,0
1929,9,.0033694,.0033803,.0026059,.0026165,.1912797,.0034063,.0033803,.0033803,.0009025,.000934,.20108,.2014042,.1768344,.1771947,.1040694,.1058656,.2021782,.2014042,.2014042,-1.604052,-1.602441,-1.732542,-1.730506,-2.262697,-2.245585,-1.598606,-1.602441,-1.602441,-1.654019,.9254984,30.16,.94,1.552,.244868,.0458,.048,.0612,.0375,.118492,.003817,.002615,,-.051145,-.053301,-.00685,,.0222,1.54,.00645,-2.637523,1,,,,1929m9,-.0228993,.0328855,.0415717,.0086862,-.0475216,.0038094,-.051331,-.0464102,-.0502268,-3.468392,-3.518507,-2.966972,-.5014198,-.0083,.0237,.0132,-5.946583,-.0549617,.0000475,.0068949,9.94e-06,.0031521,,-.4505654,.002766,0,0
1929,10,.0527602,.0527943,.0558817,.0559182,.6682075,.0528717,.0527943,.0527943,.0669574,.0670688,.7956901,.7959471,.8188898,.8191574,.8963751,.8971207,.7965305,.7959471,.7959471,-.2285455,-.2282225,-.1998058,-.199479,-.1093963,-.1085649,-.2274899,-.2282225,-.2282225,-.4031565,3.772206,24.15,.95,1.572,.307484,.0437,.0477,.0611,.0347,.156659,.003642,.055839,,-.184337,-.186307,-.017243,,.0243,1.75,0,-2.773731,1,,,,1929m10,0,.5680947,.0912042,-.4768905,-.2189594,.0036351,-.2225945,-.1966457,-.2002873,-3.235578,-3.45781,-2.731936,-.503642,-.009,.0264,.0134,-2.885288,-.1879787,9.73e-06,.0031188,.0003326,.0182381,,-.9228829,.00315714,0,0
1929,11,.0358817,.035916,.0332756,.0333099,.6770088,.0359947,.035916,.035916,.052288,.0523796,.6561866,.6564999,.6319072,.632233,.7921214,.7928151,.6572189,.6564999,.6564999,-.42131,-.4208328,-.4590128,-.4584973,-.2330407,-.2321653,-.4197381,-.4208328,-.4208328,-.3900709,3.373266,20.92,.96,1.591,.351956,.0347,.0476,.0603,.0331,.17316,.002892,.033163,,-.124946,-.129974,-.049129,,.0259,1.94,-.00641,-2.862906,1,,,,1929m11,-.0229439,.3230106,-.0213874,-.3443981,-.1397619,.0028875,-.1426494,-.1304348,-.1333264,-3.081528,-3.225106,-2.576343,-.5051848,-.0016,.0272,.0127,-3.406317,-.1278377,.000022,.0046905,.001777,.0421543,,-2.371965,.00463484,0,0
1929,12,.0101106,.0101044,.0086288,.0086248,.3586744,.0100923,.0101044,.0101044,.0090902,.0090769,.3483206,.348213,.3217847,.3217104,.3302758,.3300342,.3480056,.348213,.348213,-1.054632,-1.054941,-1.133873,-1.134104,-1.107827,-1.108559,-1.055537,-1.054941,-1.054941,-1.02534,2.062562,21.45,.97,1.61,.338458,.0303,.0467,.0595,.034,.161481,.002525,.008634,,.027748,.023553,-.044272,,.026,1.97,-.00645,-2.61073,1,,,,1929m12,-.0676427,-.1017242,.2563568,.358081,.0287804,.0025218,.0262586,.0291986,.0266736,-3.096184,-3.071165,-2.58949,-.5066934,.0037,.0255,.0128,-4.752096,.025223,.0000174,.0041767,.0008978,.029964,,-2.151236,.00561298,0,0
1930,1,.0014331,.0014279,.0011242,.0011191,.1373372,.0014068,.001414,.0014011,.0017166,.0017,.1311364,.1308992,.1161479,.1158837,.1435253,.1428296,.1299303,.1302596,.1296648,-2.031518,-2.033328,-2.152891,-2.155168,-1.941244,-1.946103,-2.040757,-2.038226,-2.042802,-1.985316,.0408293,22.79,.9708,1.557,.314816,.0339,.0466,.0592,.0347,.149077,.002825,.001114,,.058937,.056258,0,,.0214,1.51,-.01299,-2.502769,1,,,,1930m1,-.045793,-.0662959,.0731433,.1394391,.0641407,.002821,.0613197,.0662424,.0634174,-3.155957,-3.09536,-2.683561,-.4723957,.0008,.0245,.0126,-6.799842,.056112,.0002601,.0161287,.0001715,.013095,,-.1392622,.00552813,0,0
1930,2,.0017346,.0017317,.0014232,.0014202,.1465584,.0017216,.0017239,.0017197,.0010586,.0010513,.1442762,.1441561,.1306842,.1305445,.1127089,.1123203,.143734,.1438273,.1436549,-1.936026,-1.936859,-2.034972,-2.036041,-2.182946,-2.1864,-1.939791,-1.939142,-1.940341,-1.920331,.238456,23.28,.9717,1.503,.310206,.0336,.0469,.0589,.0339,.141807,.0028,.001414,,.025648,.02114,-.003861,,.0188,1.26,-.00658,-2.466662,1,,,,1930m2,-.0459688,.1662693,.0899049,-.0763644,.024745,.0027961,.021949,.0250537,.0222537,-3.176303,-3.15503,-2.740132,-.4361713,.0003,.025,.012,-6.561131,.022848,1.03e-06,.0010147,.0000312,.0055863,,-.3147281,.00498153,0,0
1930,3,.0014758,.0014691,.0011215,.0011146,.1426546,.0014437,.0014496,.0014385,.0012825,.0012634,.1330772,.1327759,.1160079,.1156511,.1240588,.1231275,.1316223,.1318929,.1313836,-2.016826,-2.019093,-2.154097,-2.157177,-2.087,-2.094535,-2.027819,-2.025765,-2.029634,-1.947329,.0712346,25.14,.9725,1.45,.319119,.0295,.0462,.0573,.0335,.129937,.002458,.001119,,.072936,.069942,-.015506,,.0174,1.15,-.00662,-2.42849,1,,,,1930m3,-.0685438,.1042749,.1787656,.0744907,.080084,.0024553,.0776286,.083378,.0809197,-3.252345,-3.17548,-2.852897,-.3994488,.004,.0238,.0111,-6.795445,.0704777,.0000294,.0054266,.0003311,.0181962,,-.8439437,.00467377,0,0
1930,4,.0019146,.0019161,.0014511,.0014533,.1455897,.0019232,.0019213,.0019249,.0011062,.0011121,.1515771,.1516349,.1319598,.1320587,.1152156,.1155212,.1519142,.1518399,.1519846,-1.886661,-1.88628,-2.025258,-2.024509,-2.16095,-2.158301,-1.884439,-1.884929,-1.883976,-1.926963,.3406209,24.9,.9733,1.397,.326971,.03,.046,.057,.0338,.113729,.0025,.001453,,-.01409,-.016048,-.007875,,.0147,.88,0,-2.302464,1,,,,1930m4,.0731394,-.0190319,.1055899,.1246218,-.0063403,.0024969,-.0088372,-.0063203,-.0088203,-3.241931,-3.251523,-2.880541,-.36139,.0038,.0232,.011,-6.534152,-.01659,3.58e-06,.0018929,5.93e-06,.002436,,-.4971473,.00401266,0,0
1930,5,.0046005,.0046014,.0041729,.004174,.2234195,.0046064,.004605,.0046077,.0068561,.0068571,.2349591,.2349833,.223773,.2238027,.286834,.2868541,.2351107,.2350756,.2351446,-1.448344,-1.448241,-1.497123,-1.49699,-1.248852,-1.248781,-1.447699,-1.447848,-1.447555,-1.498704,1.247748,24.49,.9742,1.343,.331915,.0241,.046,.0572,.0329,.109426,.002008,.00417,,-.010802,-.015,-.015875,,.0185,1.27,-.00667,-2.274658,1,,,,1930m5,-.0685438,.1801616,.0705856,-.109576,-.0132935,.0020063,-.0152998,-.0132055,-.0152138,-3.224404,-3.241006,-2.903359,-.3210446,.0088,.0243,.0112,-5.479778,-.0128103,.0000351,.0059216,.0002255,.0150163,,-.8607132,.00388958,.0029874,.00107241
1930,6,.0141364,.0141524,.0125844,.0126007,.4248749,.0142172,.0142014,.0142314,.0082095,.0082599,.4118694,.4121022,.3886033,.388855,.313869,.3148316,.413045,.412816,.4132515,-.887049,-.886484,-.9451962,-.9445489,-1.15878,-1.155717,-.8841986,-.8847533,-.883699,-.8559605,2.409387,20.46,.975,1.29,.403375,.0189,.0457,.0578,.0328,.104943,.001575,.012674,,-.154844,-.158301,-.028229,,.0212,1.55,-.02013,-2.264899,1,,,,1930m6,-.0689372,.0629462,.1402862,.07734,-.1758298,.0015738,-.1774036,-.1612393,-.1628143,-3.043789,-3.223583,-2.763829,-.27996,.0139,.025,.0121,-4.368204,-.156419,.0003448,.0185699,.0005599,.0236623,,-1.42215,.00379998,.00143253,.00238067
1930,7,.0048578,.0048538,.0039677,.0039638,.2630763,.0048394,.0048427,.0048365,.0051192,.0051071,.2414401,.2413422,.2182034,.2180955,.2478526,.2475576,.240982,.2410643,.2409106,-1.421134,-1.421539,-1.522328,-1.522822,-1.394921,-1.396112,-1.423033,-1.422692,-1.423329,-1.335311,1.304061,21.21,.9758,1.237,.390188,.0183,.0452,.0577,.0327,.117313,.001525,.003967,,.038638,.036298,-.045649,,.0188,1.32,-.0137,-2.313759,1,,,,1930m7,-.1555073,.0415717,.0693089,.0277372,.0398276,.0015238,.0383037,.0406313,.0391063,-3.07897,-3.042969,-2.841784,-.2371867,.0144,.025,.0125,-5.529771,.037113,.0000247,.0049738,.0011386,.0337425,,-2.213814,.00473413,.0000641,.00336045
1930,8,.004095,.0040937,.0033664,.0033661,.2080186,.0040898,.0040905,.0040892,.0036318,.0036289,.2216758,.2216407,.2009907,.2009804,.2087628,.2086774,.2215334,.2215544,.2215171,-1.506539,-1.506698,-1.604497,-1.604548,-1.566557,-1.566966,-1.507182,-1.507087,-1.507256,-1.570128,1.127309,21.37,.9767,1.183,.379752,.0153,.0447,.0573,.0328,.097574,.001275,.003301,,.01122,.006575,-.021726,,.0202,1.47,-.01389,-2.327419,1,,,,1930m8,-.0702828,.015712,.1759781,.160266,.0113168,.0012742,.0100426,.0113811,.0101061,-3.085564,-3.078048,-2.893934,-.1916293,.0175,.0245,.0126,-5.713473,.009945,.0000416,.0064483,.0000267,.0051718,,-1.126616,.00430045,.00062942,.00250678
1930,9,.0036383,.0036512,.0033783,.0033914,.2150866,.0037038,.003691,.0037153,.0052482,.0052858,.2089483,.2093185,.2013444,.2017355,.2509542,.2518523,.2108204,.2104553,.2111496,-1.565668,-1.563898,-1.602738,-1.600798,-1.382485,-1.378913,-1.556749,-1.558482,-1.555189,-1.536715,1.004936,18.59,.9775,1.13,.445583,.0177,.0442,.0565,.0324,.099842,.001475,.003457,,-.123333,-.127376,-.01778,,.0178,1.23,0,-2.244241,1,,,,1930m9,.0751229,.0925048,.1375822,.0450774,-.134992,.0014739,-.136466,-.1262771,-.1277521,-2.945381,-3.084745,-2.800406,-.1449746,.0147,.0241,.0123,-5.667327,-.124808,.0000586,.0076573,.0000829,.0091059,,-.9472873,.00403305,0,.00272882
1930,10,.0127876,.0127953,.009903,.0099111,.4177468,.0128273,.0128195,.0128345,.009385,.0094103,.3917278,.3918465,.344726,.3448678,.3355884,.3360418,.3923364,.3922161,.3924455,-.9371881,-.9368852,-1.065005,-1.064594,-1.09187,-1.09052,-.9356356,-.9359424,-.9353575,-.8728797,2.30562,16.94,.9783,1.077,.497955,.0174,.0442,.0594,.0324,.104723,.00145,.009885,,-.083882,-.086658,-.027153,,.0181,1.26,-.01408,-2.173153,1,,,,1930m10,-.0702828,.042818,.0667596,.0239416,-.0881451,.0014489,-.089594,-.084372,-.085822,-2.851617,-2.944563,-2.755498,-.0961184,.015,.027,.0152,-4.616694,-.085332,.0001555,.0124688,.0004825,.0219655,,-1.37325,.00468488,.00150222,.0038788
1930,11,.0072025,.0072045,.0057803,.0057827,.3162443,.0072134,.0072111,.0072157,.0098914,.0098994,.2939902,.2940296,.2633694,.2634248,.3445247,.3446627,.2942131,.294165,.2942581,-1.224209,-1.224075,-1.334198,-1.333987,-1.06559,-1.065189,-1.223451,-1.223614,-1.223298,-1.15124,1.711611,16.57,.9792,1.023,.504671,.014,.0447,.0625,.0322,.105254,.001167,.005732,,-.020397,-.024786,-.023259,,.0212,1.57,-.01429,-2.162551,1,,,,1930m11,-.0933148,.0515807,-.0143053,-.065886,-.0171714,.001166,-.0183374,-.0170248,-.0181915,-2.828613,-2.850697,-2.784854,-.0437589,.0182,.0303,.0178,-5.161708,-.0215637,.0000634,.007964,.0002245,.0149821,,-1.196284,.00503336,.00481179,.00528075
1930,12,.0081717,.0081784,.007015,.0070224,.3211297,.0082065,.0081995,.0082127,.0092885,.0093118,.3131452,.3132745,.2901386,.2902916,.33386,.3342769,.3138112,.313679,.3139312,-1.161088,-1.160675,-1.237397,-1.236869,-1.097034,-1.095786,-1.158964,-1.159385,-1.158581,-1.13591,1.842243,15.34,.98,.97,.554745,.0148,.0452,.0671,.033,.128442,.001233,.00698,,-.071745,-.077932,-.023812,,.0191,1.37,-.01449,-2.324197,1,,,,1930m12,-.1596347,-.0808403,-.1028112,-.0219709,-.0718204,.0012326,-.0730529,-.0693019,-.0705353,-2.750666,-2.827796,-2.760923,.0102565,.0182,.0341,.0219,-4.964773,-.0729783,.0000518,.0071962,.0002244,.0149783,,-1.221416,.0049187,.00373398,.00598089
1931,1,.0052148,.0052076,.0045096,.0045028,.2608673,.0051834,.0051913,.0051933,.0042632,.0042432,.2501549,.2499812,.2326262,.232451,.226183,.2256514,.2494015,.2495913,.2496381,-1.385675,-1.386369,-1.458323,-1.459076,-1.486411,-1.488764,-1.388691,-1.387931,-1.387743,-1.343744,1.377446,16.09,.9667,.94,.539152,.0124,.0442,.0641,.0343,.10763,.001033,.004505,,.059788,.056967,-.004879,,.0212,1.58,-.01471,-2.337289,1,,,,1931m1,-.1617819,-.1359163,.2727252,.4086415,.0527284,.0010328,.0516956,.0541433,.05311,-2.812065,-2.764331,-2.840073,.0280084,.0219,.0298,.0199,-5.402519,.0587547,.0001522,.0123373,6.36e-06,.0025228,,-.3609919,.00514196,.00344047,.00289919
